'13050',0.00178132028257985
'15640',0.00178132028257985
'14659',0.00178132028257985
'14096',0.00178132028257985
'59821',0.00178132028257985
'59822',0.00178132028257985
'18623',0.00178132028257985
'15901',0.00178132028257985
'15909',0.00178132028257985
'55322',0.00178132028257985
'12721',0.00178132028257985
'16232',0.00178132028257985
'16236',0.00178132028257985
'57305',0.00178132028257985
'58832',0.00178132028257985
'14265',0.00178132028257985
'15930',0.00178132028257985
'59547',0.00178132028257985
'59013',0.00178132028257985
'11030',0.00178132028257985
'14511',0.00178132028257985
'59307',0.00178132028257985
'11039',0.00178132028257985
'59802',0.00178132028257985
'12937',0.00178132028257985
'22856',0.00178132028257985
'54078',0.00178132028257985
'19024',0.00178132028257985
'15661',0.00178132028257985
'53178',0.00178132028257985
'53172',0.00178132028257985
'57257',0.00178132028257985
'57258',0.00178132028257985
'59811',0.00178132028257985
'15008',0.00178132028257985
'14235',0.00178132028257985
'13134',0.00178132028257985
'13131',0.00178132028257985
'18191',0.00178132028257985
'12867',0.00178132028257985
'15015',0.00178132028257985
'13132',0.00178132028257985
'57129',0.00178132028257985
'13413',0.00178132028257985
'57230',0.00178132028257985
'52551',0.00178132028257985
'13307',0.00178132028257985
'13302',0.00178132028257985
'15159',0.00178132028257985
'19019',0.00178132028257985
'14033',0.00178132028257985
'54811',0.00178132028257985
'11047',0.00178132028257985
'12461',0.00178132028257985
'53048',0.00178132028257985
'28624',0.00178132028257985
'14810',0.00178132028257985
'22401',0.00178132028257985
'56503',0.00178132028257985
'57563',0.00178132028257985
'54806',0.00178132028257985
'54801',0.00178132028257985
'18239',0.00178132028257985
'18238',0.00178132028257985
'11058',0.00178132028257985
'53050',0.00178132028257985
'58112',0.00178132028257985
'14163',0.00178132028257985
'18646',0.00178132028257985
'13019',0.00178132028257985
'19040',0.00178132028257985
'56701',0.00178132028257985
'52993',0.00178132028257985
'57549',0.00178132028257985
'54602',0.00178132028257985
'54601',0.00178132028257985
'01156',0.00178132028257985
'59385',0.00178132028257985
'11023',0.00178132028257985
'13151',0.00178132028257985
'54702',0.00178132028257985
'11029',0.00178132028257985
'13022',0.00178132028257985
'59442',0.00178132028257985
'59441',0.00178132028257985
'18507',0.00178132028257985
'53003',0.00178132028257985
'12149',0.00178132028257985
'53049',0.00178132028257985
'58501',0.00178132028257985
'19944',0.00178132028257985
'14632',0.00178132028257985
'16860',0.00178132028257985
'13049',0.00178132028257985
'19718',0.000890660141289926
'19717',0.000890660141289926
'18447',0.000890660141289926
'13021',0.000890660141289926
'13020',0.000890660141289926
'19409',0.000890660141289926
'22481',0.000890660141289926
'22482',0.000890660141289926
'17250',0.000890660141289926
'51118',0.000890660141289926
'57478',0.000890660141289926
'57477',0.000890660141289926
'56904',0.000890660141289926
'56903',0.000890660141289926
'56909',0.000890660141289926
'15203',0.000890660141289926
'12992',0.000890660141289926
'58839',0.000890660141289926
'15719',0.000890660141289926
'14681',0.000890660141289926
'13052',0.000890660141289926
'13051',0.000890660141289926
'12946',0.000890660141289926
'12945',0.000890660141289926
'58529',0.000890660141289926
'12832',0.000890660141289926
'12831',0.000890660141289926
'12837',0.000890660141289926
'12838',0.000890660141289926
'15043',0.000890660141289926
'15044',0.000890660141289926
'22479',0.000890660141289926
'19410',0.000890660141289926
'56136',0.000890660141289926
'56137',0.000890660141289926
'57265',0.000890660141289926
'57264',0.000890660141289926
'19566',0.000890660141289926
'56910',0.000890660141289926
'56912',0.000890660141289926
'12139',0.000890660141289926
'58840',0.000890660141289926
'14890',0.000890660141289926
'18448',0.000890660141289926
'22480',0.000890660141289926
'05968',0.000890660141289926
'05967',0.000890660141289926
'18620',0.000890660141289926
'18624',0.000890660141289926
'18626',0.000890660141289926
'58530',0.000890660141289926
'12828',0.000890660141289926
'12827',0.000890660141289926
'15316',0.000890660141289926
'11025',0.000890660141289926
'11026',0.000890660141289926
'22649',0.000890660141289926
'16129',0.000890660141289926
'56101',0.000890660141289926
'57272',0.000890660141289926
'57273',0.000890660141289926
'57271',0.000890660141289926
'16723',0.000890660141289926
'16235',0.000890660141289926
'22111',0.000890660141289926
'16344',0.000890660141289926
'16343',0.000890660141289926
'16349',0.000890660141289926
'57306',0.000890660141289926
'22813',0.000890660141289926
'22814',0.000890660141289926
'14889',0.000890660141289926
