'12253',ANGA EXPRESS   ,28
'12254',ANGA EXPRESS   ,31
'12257',KOCHUVELI GR   ,21
'12258',YESVANTPUR EXP ,21
'12259',NDLS  DURONTO  ,5
'12260',SDAH DURONTO EX,4
'12261',HOWRAH DURONTO ,6
'12262',HWH CSTM DURONT,5
'12263',NZM DURONTO EXP,7
'12264',PUNE DURONTO EX,5
'12265',DEE JAT DURONTO,2
'12266',DURONTO EXPRESS,2
'12267',ADI DURONTO EXP,2
'12268',BCT DURONTO EXP,2
'12269',DURONTO EXPRESS,3
'12270',MAS DURONTO EXP,3
'12273',NDLS   DURONTO ,5
'12274',HWH DURONTO EXP,4
'12275',NDLS DURONTO EX,4
'12276',ALD DURONTO EXP,4
'12277',SATABDI EXPRESS,9
'12278',SATABDI EXPRESS,8
'12279',TAJ EXPRESS    ,11
'12280',TAJ EXPRESS    ,11
'12281',BBS DURONTO EXP,7
'12282',BBS DURONTO EXP,8
'12283',ERS NZM DURONTO,5
'12284',NZM ERS DURONTO,5
'12285',NZM DURONTO  EX,6
'12286',NZM SC DURONTO ,3
'12287',DEHRADUN EXP   ,26
'12288',DDN KCVL SUP EX,30
'12289',NAGPUR DURONTO ,5
'12290',NGP CSTM DURONT,5
'12291',YPR CHENNAI EXP,8
'12292',YESVANTPUR EXP ,8
'12293',ALD DURONTO EXP,6
'12294',ALD LTT DURONTO,3
'12295',SANGHAMITRA EXP,38
'12296',SANGHA MITRA EX,36
'12297',PUNE DURONTO   ,2
'12298',ADI DURONTO EXP,5
'12301',KOLKATA RAJDHNI,11
'12302',KOLKATA RJDHNI ,10
'12303',POORVA EXPRESS ,27
'12304',POORVA EXPRESS ,27
'12305',KOLKATA RJDHNI ,11
'12306',KOLKATA  RJDHNI,11
'12307',HWH JU  EXPRESS,31
'12308',JU HWH SUPFAST ,27
'12309',RJPB RAJDHANI  ,8
'12310',RJPB RAJDHANI  ,8
'12311',HWH DLI KLK MAI,39
'12312',KALKA MAIL     ,40
'12313',SDAH RAJDHANIEX,11
'12314',SEALDAH RJDHANI,10
'12315',ANNANYA  EXPRES,25
'12316',ANANYA EXPRESS ,23
'12317',AKAL TAKHT EXP ,24
'12318',AKAL TAKHAT EXP,23
'12319',KOAA AGC EXPRES,12
'12320',AGC KOAA EXP   ,13
'12321',HWH MUMBAI MAIL,49
'12322',KOLKATA MAIL   ,50
'12323',HWH NDLS EXPRES,12
'12324',NDLS HWH EXPRES,14
'12325',KOAA NLDM EXP  ,17
'12326',NLDM KOAA EXP  ,18
'12327',UPASANA EXPRESS,19
'12328',UPASANA EXPRESS,19
'12329',W B SMPRK KRNTI,9
'12330',W B SMPRK KRNTI,9
'12331',HIMGIRI EXPRESS,32
'12332',HIMGIRI EXPRESS,32
'12333',VIBHUTI EXPRESS,30
'12334',VIBHUTI EXPRESS,30
'12335',BGP LTT EXPRESS,39
'12336',BHAGALPUR EXP  ,39
'12337',SANTINIKATANEXP,4
'12338',SANTINIKETANEXP,4
'12339',COAL FIELD EXP ,13
'12340',COALFIELD EXP  ,13
'12341',AGNIBINA EXPRES,7
'12342',AGNIBINA EXPRES,7
'12343',DARJEELING MAIL,14
'12344',DARJEELING MAIL,13
'12345',SARAIGHAT EXP  ,14
'12346',SARAIGHAT EXP  ,14
'12347',RAMPURHAT EXP  ,9
'12348',RAMPURHAT EXP  ,9
'12349',BGP NDLS EXP   ,15
'12350',NDLS BGP EXPRES,14
'12351',DANAPUR EXPRESS,26
'12352',DANAPUR HWH EXP,26
'12353',HWH LKU EXP    ,18
'12354',LKU HWH EXP    ,17
'12355',ARCHNA EXPRESS ,19
'12356',ARCHANA EXPRESS,19
'12357',DURGIANA EXP   ,14
'12358',ASR KOAA SUP EX,14
'12359',PNBE GARIB RATH,13
'12360',KOL GARIB RATH ,13
'12361',ASN CSTM EXPRES,19
'12362',CSTM ASANSOL EX,19
'12363',KOAA HDB SUPF E,11
'12364',HDB KOAA SF EXP,11
'12365',RNC JANSHATABDI,10
'12366',PNBE JANSHATABD,10
'12367',VIKRAMSHILA EXP,20
'12368',VIKRAMSHILA EXP,20
'12369',KUMBHA EXPRESS ,18
'12370',HW HWH S F EXP ,18
'12371',HWH JSM EXP    ,31
'12372',JSM HWH SF EXP ,29
'12373',SDAH RPH INTRCT,8
'12374',RPH SDAH INTRCT,8
'12375',MAS ASN EXPRESS,27
'12376',ASN MAS EXPRESS,28
'12377',PADATIK EXPRESS,8
'12378',PADATIK EXPRESS,8
'12379',JALIANWALAB EXP,14
'12380',JALIANWALA B EX,14
'12381',POORVA EXPRESS ,23
'12382',POORVA EXPRESS ,23
'12383',INTERCITY  EXP ,9
'12384',INTERCITY  EXP ,9
'12389',GAYA MS EXPRESS,18
'12390',MS GAYA EXPRESS,17
'12391',SHRAMJEEVI EXP ,34
'12392',SHRAMJEVI N EXP,34
'12393',S KRANTI SUP EX,8
'12394',SAMPOORN K EXP ,6
'12395',ZIYARAT EXPRESS,14
'12396',ZIYARAT EXPRESS,15
'12397',MAHABODHI EXP  ,16
'12398',MAHABODHI EXP  ,17
'12401',MAGADH EXPRESS ,29
'12402',MAGADH EXPRESS ,29
'12403',ALD JP EXPRESS ,18
'12404',JP  ALD EXPRESS,17
'12405',GONDWANA EXPRES,28
'12406',GONDWANA EXPRES,28
'12409',GONDWANA EXPRES,34
'12410',GONDWANA EXPRES,34
'12411',INTERCITY EXP  ,8
'12412',INTERCITY EXP  ,8
'12413',AII JAT EXPRESS,21
'12414',JAMMU AII EXP  ,22
'12415',NIZAMUDDIN EXP ,21
'12416',INTERCITY  EXP ,20
'12417',PRAYAG RAJ EXP ,8
'12418',PRAYAG RAJ EXP ,8
'12419',GOMTI EXP      ,17
'12420',GOMTI EXPRESS  ,17
'12421',NED ASR SUP EXP,23
'12422',ASR NED SF EXP ,23
'12423',DBRT RAJDHANI E,22
'12424',DBRT RAJDHANI  ,22
'12425',JAMMU RAJDHANI ,6
'12426',JAMMU RAJDHANI ,6
'12427',REWA ANVT EXP  ,12
'12428',ANVT REWA EXP  ,12
'12429',LKO NDLS AC SF ,6
'12430',NDLS LKO AC SF ,6
'12431',RAJDHANI EXP   ,19
'12432',TRIVNDRM RJDHNI,19
'12433',RAJDHANI EXP   ,10
'12434',CHENNAI RAJDHNI,9
'12435',DBRT RAJDHANI E,26
'12436',NDLS DBRT RJDHN,26
'12437',RAJDHANI EXP   ,7
'12438',NZM SC RJDHNI  ,7
'12439',RNC NDLS RAJ EX,11
'12440',NDLS RNC RAJ EX,12
'12441',BSP NDLS RAJ EX,9
'12442',BILASPUR RJDHNI,10
'12443',HLZ ANVT WKLY S,14
'12444',ANVT HLZ S F EX,13
'12445',UTTAR S KRANTI ,10
'12446',UTTAR S KRANTI ,10
'12447',U P SMPRK KRNTI,12
'12448',U P SMPRK KRNTI,14
'12449',GOA SMPRK K EXP,15
'12450',GOA SMPRK K EXP,14
'12451',SHRAM SHKTI EXP,3
'12452',SHRAM SHKTI EXP,3
'12453',RNC NDLS RAJ EX,8
'12454',NDLS RNC RJDHNI,9
'12455',DEE BKN SF EXP ,21
'12456',BKN DEE SF EXP ,21
'12457',DEE BKN  S F EX,15
'12458',BKN DEE S F EXP,15
'12459',NDLSASR EXPRESS,15
'12460',ASR NDLS EXP   ,17
'12461',MANDOR EXPRESS ,18
'12462',MANDOR EXPRESS ,16
'12463',RAJSTHN S KRANT,13
'12464',RJSTHN S KRNTI ,9
'12465',RANTHAMBORE EXP,27
'12466',INTERCITY EXP  ,29
'12467',LEELAN EXP     ,15
'12468',LEELAN EXP     ,15
'12469',CNB JAT EXPRESS,14
'12470',JAT CNB EXPRESS,14
'12471',SWARAJ EXPRESS ,25
'12472',SWARAJ EXPRESS ,24
'12473',SARVODAYA EXP  ,24
'12474',SARVODAYA EXP  ,23
'12475',HAPA JAT EXPRES,29
'12476',JAT HAPA EXP   ,29
'12477',JAM JAT EXPRESS,29
'12478',JAT JAMNAGR EXP,29
'12479',SURYA NAGRI EXP,17
'12480',SURYANAGARI EXP,17
'12481',INTERCITY EXP  ,16
'12482',INTERCITY EXP  ,16
'12483',AMRITSAR EXP   ,26
'12484',ASR KCVL EXPRES,26
'12485',NED SGNR EXPRES,26
'12486',SGNR NED EXPRES,26
