'11011',LTT NANDED EXP ,733
'11012',NED LTT EXPRESS,733
'11013',COIMBATORE EXP ,1518
'11014',LOKMANYA TT EXP,1518
'11015',KUSHINAGAR EXP ,1682
'11016',KUSHINAGAR EXP ,1682
'11017',LTT KARAIKAL EX,1634
'11018',KIK LTT EXPRESS,1634
'11019',KONARK EXPRESS ,1932
'11020',KONARK EXPRESS ,1932
'11021',TIRUNELVELI EXP,1854
'11022',CHALUKYA  EXP  ,1854
'11023',SAHYADRI EXPRES,518
'11024',SAHYADRI EXP   ,518
'11025',BSL PUNE EXP   ,548
'11026',PUNE BSL EXP   ,548
'11027',CHENNAI MAIL   ,1284
'11028',MUMBAI MAIL    ,1284
'11029',KOYNA EXPRESS  ,518
'11030',KOYNA EXPRESS  ,518
'11031',SUR BIJAPUR EXP,109
'11032',BJP SUR EXP    ,109
'11033',DARBHANGA EXP  ,1947
'11034',DBG PUNE EXP   ,1947
'11035',SHARAVATHI EXP ,1212
'11036',SHARAVATI  EXP ,1212
'11037',PA GORAKHPUR EX,1771
'11038',GKP PUNE EXPRES,1771
'11039',MAHARASHTRA EXP,1346
'11040',MAHARASHTRA EXP,1346
'11041',CSTM CHENNAI EX,1284
'11042',MUMBAI EXPRESS ,1284
'11043',MADURAI EXPRESS,1703
'11044',LOKAMANYA TT EX,1703
'11045',DIKSHABHOOMI EX,2967
'11046',DIKSHABHUMI EXP,2968
'11047',MIRAJ UBL EXP  ,279
'11048',UBL MRJ EXPRESS,279
'11049',KOLHAPUR EXPRES,961
'11050',AHMEDABAD EXP  ,961
'11051',SUR KOP EXP    ,315
'11052',KOP SOLAPUR EXP,315
'11053',LTT AZAMGARH EX,1551
'11054',AMH LTT EXP    ,1551
'11055',GODAN EXPRESS  ,1733
'11056',GODAN EXPRESS  ,1733
'11057',AMRITSAR EXPRES,2046
'11058',ASR CSTM  EXP  ,2046
'11059',CHHAPRA EXPRESS,1772
'11060',CPR LTT EXPRESS,1772
'11061',MUZAFFARPUR EXP,1790
'11062',MFP LTT EXPRESS,1790
'11063',MS SALEM EXP   ,353
'11064',SA CHENNAI EXP ,353
'11065',DARBHANGA  EXP ,1880
'11066',DBG LTT EXPRESS,1880
'11067',SAKET EXPRESS  ,1505
'11068',SAKET EXPRESS  ,1505
'11069',TULSI EXPRESS  ,1510
'11070',TULSI EXPRESS  ,1510
'11071',KAMAYANI EXPRES,1639
'11072',KAMAYANI EXPRES,1639
'11073',LTT CHENNAI  EX,1268
'11074',CHENNAI LTT EXP,1268
'11075',LTT BIDR EXPRES,661
'11076',BIDR LTT EXP   ,661
'11077',JHELUM EXPRESS ,2172
'11078',JHELUM EXPRESS ,2172
'11081',LTT GKP EXPRESS,1727
'11082',GKP LTT EXP    ,1727
'11087',VERAVAL PUNE EX,1066
'11088',PUNE VERAVAL EX,1066
'11089',BGKTPUNE EXPRES,1091
'11090',PUNE BGKT EXP  ,1091
'11091',BHUJ PUNE EXP  ,993
'11092',PUNE BHUJ EXP  ,993
'11093',MAHANAGARI EXP ,1515
'11094',MAHANAGARI EXP ,1515
'11095',AHIMSA EXPRESS ,635
'11096',AHIMSA EXPRESS ,635
'11097',POORNA EXPRESS ,1435
'11098',POORNA EXPRESS ,1435
'11101',PUNE GWALIOR EX,1372
'11102',GWL PUNE EXP   ,1372
'11103',JHS BDTS EXP   ,1318
'11104',BDTS JHANSI EXP,1318
'11105',PRATHAM S S EXP,1325
'11106',PRATHAM S SNGRM,1325
'11107',BUNDELKHAND EXP,624
'11108',BUNDELKHAND EXP,624
'11109',JHS LJN  INT EX,294
'11110',LJN JHS INT EXP,294
'11111',GD SUSHASAN EXP,912
'11112',GWL SUSHASAN EX,912
'11123',BJU GWL MAIL   ,1057
'11124',GWL BJU MAIL   ,1057
'11125',IND GWALIAR EXP,562
'11126',GWL INDB EXPRES,562
'11201',LTT AJNI EXPRES,1021
'11202',AJNI LTT EXPRES,1021
'11203',NGP JAIPUR EXP ,1345
'11204',JP NGP EXP     ,1345
'11205',LTT NZB EXPRESS,705
'11206',NZB  LTT EXP   ,705
'11207',NGP REWA EXP   ,781
'11208',REWA NAGPUR EXP,781
'11265',AMBIKAPUR EXPRE,433
'11266',ABKP JBP EXPRES,433
'11271',VINDHYACHAL EXP,738
'11272',VINDHYACHAL EXP,738
'11301',UDYAN EXPRESS  ,1153
'11302',UDYAN EXP      ,1153
'11303',HYB KOP EXPRESS,998
'11304',KOP HYB EXPRESS,998
'11305',CSTM SOLAPUR EX,455
'11306',SOLAPUR CSTM EX,455
'11401',NANDIGRAM  EXP ,1139
'11402',NANDIGRAM  EXP ,1139
'11403',NGP KOP EXPRESS,1038
