BAM ,0.0017442874585731397
VSKP,0.0029216814931100087
BZA ,0.004549683121111606
RU  ,0.0019768591197162244
JTJ ,0.0023257166114308524
BNC ,0.001017501017500998
DR  ,0.0015989301703587112
TNA ,0.0021222164079306534
KYN ,0.0036920751206464784
IGP ,0.001526251526251497
NK  ,0.001933251933251896
CSN ,0.0006541077969649272
JL  ,0.0020495377638234387
BSL ,0.003604860747717822
PC  ,0.00036339322053607074
JMD ,5.8142915285771315e-05
SHF ,5.8142915285771315e-05
DHI ,5.8142915285771315e-05
NGN ,0.0003052503052502994
MMR ,0.002703645560788366
LS  ,0.0003052503052502994
DVL ,0.0006105006105005988
KSRA,0.0003488574917146279
CSTM,0.0014681086109657256
JM  ,0.00023257166114308526
PVR ,0.00023257166114308526
KMN ,1.4535728821442829e-05
KWV ,0.000930286644572341
JEUR,0.0002761788476074137
BGVN,0.00021803593232164246
DD  ,0.001700680272108811
ANG ,0.000843072271643684
BAP ,0.0006105006105005988
KPG ,0.0010465724751438838
BDWD,0.00017442874585731394
MKU ,0.0008140008140007984
NN  ,0.0003343217628931851
SEG ,0.0004942147799290561
AK  ,0.0016425373568230398
MZR ,0.0004651433222861705
BD  ,0.0013372870515727404
NAVI,7.267864410721414e-05
SUR ,0.001453572882144283
MO  ,0.00014535728821442827
MA  ,0.00013082155939298548
BTW ,0.00023257166114308526
UMD ,0.00029071457642885655
LUR ,0.00029071457642885655
LTRR,0.00043607186464328493
PRLI,0.0003779289493575136
PBN ,0.0009448223733937839
PAU ,0.001032036746322441
HNL ,0.0003779289493575136
WHM ,0.0003779289493575136
CND ,0.00023257166114308526
DMN ,0.00043607186464328493
PLO ,0.0003924646781789564
WR  ,0.0010465724751438838
NGP ,0.003532182103610607
KOP ,0.0003924646781789564
RKD ,0.00015989301703587112
HTK ,0.00023257166114308526
MRJ ,0.0009157509157508983
KVK ,0.00013082155939298548
DLGN,0.00015989301703587112
SGLA,0.00015989301703587112
MLB ,0.00011628583057154263
PNF ,0.00014535728821442827
GNH ,0.00029071457642885655
ARAG,2.9071457642885657e-05
SGRE,2.9071457642885657e-05
JTRD,2.9071457642885657e-05
PUNE,0.0030234315948601087
KNW ,0.0018169661026803535
HD  ,0.0007413221698935842
ET  ,0.0038083609512180212
PPI ,0.0010901796616082122
NU  ,0.0009593581022152267
MML ,0.000421536135821842
JBP ,0.002369323797895181
GAR ,0.000421536135821842
LTT ,0.0018460375603232392
HBD ,0.0007122507122506987
HBJ ,0.001351822780394183
BINA,0.0019768591197162244
JHS ,0.003154253154253094
ORAI,0.0007703936275364699
CNB ,0.00411361125646832
LKO ,0.0034740391883248357
KPD ,0.0025728240013953804
MAS ,0.0025873597302168237
DVD ,0.0014099656956799542
VZM ,0.0021658235943949815
KUR ,0.0027763242048955807
BHC ,0.0015843944415372684
KGP ,0.002543752543752495
HWH ,0.0033432176289318505
RPH ,0.0012355369498226404
MLDT,0.0015843944415372684
KNE ,0.001700680272108811
NJP ,0.0018315018315017966
NBQ ,0.0013663585092156259
KYQ ,0.0013082155939298545
GLPT,0.0005378219663933847
PSA ,0.001191929763358312
PNVL,0.0011628583057154262
G   ,0.0014971800686086115
DURG,0.0018460375603232392
R   ,0.0020495377638234387
BSP ,0.001875109017966125
JSG ,0.0013663585092156259
ROU ,0.0012646084074655263
CKP ,0.0008576080004651269
PRR ,0.0007122507122506987
JOC ,0.0002761788476074137
ASN ,0.0027617884760741374
UDL ,0.0006250363393220415
RQJ ,0.00011628583057154263
NCB ,0.0010756439327867693
NOQ ,0.0009012151869294556
SC  ,0.002471073899645281
KZJ ,0.0015117157974300543
BPQ ,0.001686144543287368
LJN ,0.0011483225768939836
GD  ,0.0013954299668585116
BST ,0.0011337868480725407
GKP ,0.0019768591197162244
VSG ,0.00021803593232164246
MAO ,0.0012355369498226404
SVM ,0.0002035002035001996
QLM ,0.00021803593232164246
CLR ,0.00021803593232164246
LD  ,0.0006250363393220415
LWR ,0.00031978603407174224
DWR ,0.0007703936275364699
UBL ,0.0012210012210011976
HVR ,0.0005378219663933847
RNR ,0.000508750508750499
HRR ,0.0005378219663933847
DVG ,0.0007122507122506987
JRU ,0.00024710738996452805
RRB ,0.0007267864410721415
DRU ,0.00043607186464328493
ASK ,0.0009012151869294556
TTR ,0.0004942147799290561
AMSA,8.721437292865697e-05
TK  ,0.0007994650851793556
YPR ,0.0020786092214663244
SBC ,0.001700680272108811
CBE ,0.001802430373858911
ERS ,0.0014099656956799542
AKP ,0.001017501017500998
SLO ,0.0019623233908947816
RJY ,0.002747252747252695
TPTY,0.0016134658991801539
EE  ,0.0017878946450374678
OGL ,0.0022094307808593096
NLR ,0.0022094307808593096
GDR ,0.0023257166114308524
KJM ,0.001177394034536869
SBG ,0.00043607186464328493
PPT ,0.00026164311878597096
CLG ,0.0003488574917146279
EKC ,0.00014535728821442827
GGA ,0.00017442874585731394
BGP ,0.0008140008140007984
AKN ,0.00026164311878597096
SGG ,0.0006395720681434845
BUP ,0.0004942147799290561
JMP ,0.0007994650851793556
DRH ,0.00029071457642885655
AHA ,0.0007703936275364699
KJH ,0.0003779289493575136
KIUL,0.0019477876620733392
LKR ,0.0007267864410721415
BRYA,0.0007413221698935842
HTZ ,0.0007122507122506987
MKA ,0.0015407872550729398
BARH,0.0008721437292865699
ATL ,0.00026164311878597096
BKP ,0.00143903715332284
KOO ,0.0005523576952148274
FUT ,0.000930286644572341
PNC ,0.0017152160009302538
RJPB,0.0011337868480725407
PNBE,0.0027763242048955807
DNR ,0.001279144136286969
